NWE_02x02
       i       j     height (m a.s.l.)
       6     138     0.000000E+00
       6     139     0.000000E+00
       6     140     0.000000E+00
       6     141     0.000000E+00
       6     142     0.000000E+00
       6     143     0.000000E+00
       6     144     0.000000E+00
       6     145     0.000000E+00
       6     146     0.000000E+00
       6     147     0.000000E+00
       6     148     0.000000E+00
       6     149     0.000000E+00
       6     150     0.000000E+00
       6     151     0.000000E+00
       6     152     0.000000E+00
       6     153     0.000000E+00
       6     154     0.000000E+00
       6     155     0.000000E+00
       6     156     0.000000E+00
       6     157     0.000000E+00
       6     158     0.000000E+00
       6     159     0.000000E+00
       6     160     0.000000E+00
       6     161     0.000000E+00
       6     162     0.000000E+00
       6     163     0.000000E+00
       6     164     0.000000E+00
       6     165     0.000000E+00
       6     166     0.000000E+00
       6     167     0.000000E+00
       6     168     0.000000E+00
       6     169     0.000000E+00
       6     170     0.000000E+00
       6     171     0.000000E+00
       6     172     0.000000E+00
       6     173     0.000000E+00
       6     174     0.000000E+00
       6     175     0.000000E+00
       6     176     0.000000E+00
       6     177     0.000000E+00
       6     178     0.000000E+00
       6     179     0.000000E+00
       6     180     0.000000E+00
       6     181     0.000000E+00
       6     182     0.000000E+00
       6     183     0.000000E+00
       6     184     0.000000E+00
       6     185     0.000000E+00
       6     186     0.000000E+00
       6     187     0.000000E+00
       7       1     0.000000E+00
       7       2     0.000000E+00
       7       3     0.000000E+00
       7       4     0.000000E+00
       7       5     0.000000E+00
       7       6     0.000000E+00
       7       7     0.000000E+00
       7       8     0.000000E+00
       7       9     0.000000E+00
       7      10     0.000000E+00
       7      11     0.000000E+00
       7      12     0.000000E+00
       7      13     0.000000E+00
       7      14     0.000000E+00
       7      15     0.000000E+00
       7      16     0.000000E+00
       7      17     0.000000E+00
       7      18     0.000000E+00
       7      19     0.000000E+00
       7      20     0.000000E+00
       7      21     0.000000E+00
       7      22     0.000000E+00
       7      23     0.000000E+00
       7      24     0.000000E+00
       7      25     0.000000E+00
       7      26     0.000000E+00
       7      27     0.000000E+00
       7      28     0.000000E+00
       7      29     0.000000E+00
       7      30     0.000000E+00
       7      31     0.000000E+00
       7      32     0.000000E+00
       7      33     0.000000E+00
       7      34     0.000000E+00
       7      35     0.000000E+00
       7      36     0.000000E+00
       7      37     0.000000E+00
       7      38     0.000000E+00
       7      39     0.000000E+00
       7      40     0.000000E+00
       7      41     0.000000E+00
       7      42     0.000000E+00
       7      43     0.000000E+00
       7      44     0.000000E+00
       7      45     0.000000E+00
       7      46     0.000000E+00
       7      47     0.000000E+00
       7      48     0.000000E+00
       7      49     0.000000E+00
       7      50     0.000000E+00
       7      51     0.000000E+00
       7      52     0.000000E+00
       7      53     0.000000E+00
       7      54     0.000000E+00
       7      55     0.000000E+00
       7      56     0.000000E+00
       7      57     0.000000E+00
       7      58     0.000000E+00
       7      59     0.000000E+00
       7      60     0.000000E+00
       7      61     0.000000E+00
       7      62     0.000000E+00
       7      63     0.000000E+00
       7      64     0.000000E+00
       7      65     0.000000E+00
       7      66     0.000000E+00
       7      67     0.000000E+00
       7      68     0.000000E+00
       7      69     0.000000E+00
       7      70     0.000000E+00
       7      71     0.000000E+00
       7      72     0.000000E+00
       7      73     0.000000E+00
       7      74     0.000000E+00
       7      75     0.000000E+00
       7      76     0.000000E+00
       7      77     0.000000E+00
       7      78     0.000000E+00
       7      79     0.000000E+00
       7      80     0.000000E+00
       7      81     8.422270E-04
       7      82     5.840230E-03
       7      83     3.840570E-01
       7      84     9.895490E+00
       7      85     6.033000E+01
       7      86     1.011710E+02
       7      87     8.138250E+01
       7      88     5.064780E+01
       7      89     1.894740E+01
       7      90     1.309010E+00
       7      91     2.089720E-02
       7      92     5.463850E-01
       7      93     1.552440E+01
       7      94     4.081060E+01
       7      95     4.272280E+01
       7      96     3.502810E+01
       7      97     2.960840E+01
       7      98     1.611470E+01
       7      99     2.335150E+00
       7     100     4.791270E-03
       7     101     1.754570E-04
       7     102     0.000000E+00
       7     103     0.000000E+00
       7     104     0.000000E+00
       7     105     0.000000E+00
       7     106     0.000000E+00
       7     107     0.000000E+00
       7     108     0.000000E+00
       7     109     0.000000E+00
       7     110     0.000000E+00
       7     111     0.000000E+00
       7     112     0.000000E+00
       7     113     0.000000E+00
       7     114     0.000000E+00
       7     115     0.000000E+00
       7     116     0.000000E+00
       7     117     0.000000E+00
       7     118     0.000000E+00
       7     119     0.000000E+00
       7     120     0.000000E+00
       7     121     0.000000E+00
       7     122     0.000000E+00
       7     123     0.000000E+00
       7     124     0.000000E+00
       7     125     0.000000E+00
       7     126     0.000000E+00
       7     127     0.000000E+00
       7     128     0.000000E+00
       7     129     0.000000E+00
       7     130     0.000000E+00
       7     131     0.000000E+00
       7     132     0.000000E+00
       7     133     0.000000E+00
       7     134     0.000000E+00
       7     135     0.000000E+00
       7     136     0.000000E+00
       7     137     0.000000E+00
       7     138     0.000000E+00
       7     139     0.000000E+00
       7     140     0.000000E+00
       7     141     0.000000E+00
       7     142     0.000000E+00
       7     143     0.000000E+00
       7     144     0.000000E+00
       7     145     0.000000E+00
       7     146     0.000000E+00
       7     147     0.000000E+00
       7     148     0.000000E+00
       7     149     0.000000E+00
       7     150     0.000000E+00
       7     151     0.000000E+00
       7     152     0.000000E+00
       7     153     0.000000E+00
       7     154     0.000000E+00
       7     155     0.000000E+00
       7     156     0.000000E+00
       7     157     0.000000E+00
       7     158     0.000000E+00
       7     159     0.000000E+00
       7     160     0.000000E+00
       7     161     0.000000E+00
       7     162     0.000000E+00
